,batch_size,best_epoch,best_test_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures
678,10.0,5.0,3.29379019388,kin8nm,1.0,baseline,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.26009708643,best_val_loss
679,10.0,36.0,30214.3395764,kin8nm,6.0,baseline,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.18324422836,best_val_loss
680,10.0,4.0,5.93131401248,kin8nm,2.0,baseline,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.247325256467,best_val_loss
681,10.0,3.0,241951.216615,kin8nm,7.0,baseline,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.33306884766,best_val_loss
682,10.0,8.0,6.4312167284,kin8nm,2.0,baseline,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.191178917885,best_val_loss
683,,,,kin8nm,,baseline,20,,,,,,1.0,,best_val_loss
684,100.0,156.0,6.33657583841,kin8nm,6.0,planarflowdet,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.14924697578,best_val_loss
685,10.0,89.0,1.42877628978,kin8nm,3.0,planarflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.1324544698,best_val_loss
686,10.0,46.0,2.61276066478,kin8nm,1.0,planarflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.259910225868,best_val_loss
687,10.0,72.0,5.04143840511,kin8nm,2.0,planarflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.435364544392,best_val_loss
688,10.0,96.0,8.74381192835,kin8nm,5.0,planarflowdet,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.190636709332,best_val_loss
689,10.0,94.0,2.97318993545,kin8nm,2.0,planarflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.370116591454,best_val_loss
690,10.0,4.0,17.2084188322,kin8nm,3.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.33931401372,best_val_loss
691,10.0,65.0,10.2300077113,kin8nm,4.0,planarflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.142758205533,best_val_loss
692,10.0,113.0,6.56238150248,kin8nm,4.0,planarflowdet,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.152798548341,best_val_loss
693,10.0,31.0,14.919704828,kin8nm,3.0,planarflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.341765254736,best_val_loss
694,10.0,39.0,3.79125217345,kin8nm,2.0,planarflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.294655650854,best_val_loss
695,10.0,43.0,8.47742175591,kin8nm,1.0,planarflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.331543475389,best_val_loss
696,10.0,15.0,4.25741071003,kin8nm,1.0,planarflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.392468363047,best_val_loss
697,10.0,4.0,30700.4916671,kin8nm,6.0,planarflowdet,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.591855943203,best_val_loss
698,10.0,8.0,7.32748532179,kin8nm,2.0,planarflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.479904979467,best_val_loss
699,10.0,21.0,238293.071866,kin8nm,7.0,planarflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,3.53140187263,best_val_loss
700,10.0,16.0,9.19219702744,kin8nm,2.0,planarflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.923678636551,best_val_loss
701,,,,kin8nm,,planarflowdet,20,,,,,,1.0,,best_val_loss
702,10.0,86.0,0.543635484649,kin8nm,5.0,baselinedetplus,1,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.113057568669,best_val_loss
703,10.0,81.0,0.490279816418,kin8nm,3.0,baselinedetplus,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.106810107827,best_val_loss
704,10.0,92.0,0.543380402356,kin8nm,4.0,baselinedetplus,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.112201213837,best_val_loss
705,10.0,88.0,0.61140166492,kin8nm,7.0,baselinedetplus,4,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.120159693062,best_val_loss
706,10.0,128.0,0.519587260921,kin8nm,5.0,baselinedetplus,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.112131088972,best_val_loss
707,10.0,122.0,0.559473809963,kin8nm,5.0,baselinedetplus,20,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.11790458858,best_val_loss
708,10.0,84.0,0.400036137278,kin8nm,5.0,baselinedetplus,1,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0962422341108,best_val_loss
709,10.0,44.0,0.414125433201,kin8nm,4.0,baselinedetplus,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0982813686132,best_val_loss
710,10.0,43.0,0.406608953709,kin8nm,4.0,baselinedetplus,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.101038336754,best_val_loss
711,10.0,84.0,0.428852695372,kin8nm,6.0,baselinedetplus,4,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.100154221058,best_val_loss
712,10.0,65.0,0.413586090832,kin8nm,2.0,baselinedetplus,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.10241920501,best_val_loss
713,10.0,27.0,1.72431253573,kin8nm,1.0,baselinedetplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.264586806297,best_val_loss
714,10.0,4.0,1.01321857732,kin8nm,1.0,baselinedetplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.186216786504,best_val_loss
715,10.0,6.0,1.07253023473,kin8nm,6.0,baselinedetplus,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.192582830787,best_val_loss
716,10.0,41.0,1.17597552044,kin8nm,2.0,baselinedetplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.220081046224,best_val_loss
717,10.0,8.0,1.23705905821,kin8nm,7.0,baselinedetplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.232685208321,best_val_loss
718,10.0,24.0,1.30297524057,kin8nm,2.0,baselinedetplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.248923167586,best_val_loss
719,,,,kin8nm,,baselinedetplus,20,,,,,,1.0,,best_val_loss
720,100.0,135.0,6.41113069116,kin8nm,6.0,radialflowdet,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.101933427155,best_val_loss
721,10.0,48.0,1.9376768903,kin8nm,3.0,radialflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.10720641166,best_val_loss
722,10.0,28.0,1.65251010802,kin8nm,1.0,radialflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.18262322247,best_val_loss
723,10.0,4.0,4.61125465951,kin8nm,2.0,radialflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.197091326118,best_val_loss
724,10.0,35.0,1.34598016506,kin8nm,1.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.16595493257,best_val_loss
725,10.0,0.0,inf,kin8nm,2.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,inf,best_val_loss
726,10.0,4.0,31.4628775992,kin8nm,3.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.185927167535,best_val_loss
727,10.0,34.0,138.56667875,kin8nm,4.0,radialflowdet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.112989895046,best_val_loss
728,10.0,40.0,118.848475535,kin8nm,4.0,radialflowdet,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.105871208012,best_val_loss
729,10.0,8.0,27.1458223669,kin8nm,3.0,radialflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.163269340992,best_val_loss
730,10.0,5.0,5.07728524557,kin8nm,2.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.218376278877,best_val_loss
731,10.0,0.0,inf,kin8nm,1.0,radialflowdet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
732,10.0,11.0,2.01682218226,kin8nm,1.0,radialflowdet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.217111259699,best_val_loss
733,10.0,21.0,32910.609944,kin8nm,6.0,radialflowdet,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.290068179369,best_val_loss
734,10.0,4.0,5.50431168719,kin8nm,2.0,radialflowdet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.19877037406,best_val_loss
735,10.0,5.0,178898.500064,kin8nm,7.0,radialflowdet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.179313033819,best_val_loss
736,10.0,0.0,inf,kin8nm,2.0,radialflowdet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
737,,,,kin8nm,,radialflowdet,20,,,,,,1.0,,best_val_loss
738,100.0,108.0,17.528684737,kin8nm,6.0,baselineplus,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.269766688347,best_val_loss
739,1.0,789.0,1.72038254156,kin8nm,2.0,baselineplus,2,0.981344134654,adam,0.859238109766,0.00046835743832,0.0001,0.25,0.146459788084,best_val_loss
740,10.0,23.0,4.62475660371,kin8nm,1.0,baselineplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.630067288876,best_val_loss
741,10.0,46.0,13.1936621689,kin8nm,2.0,baselineplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.266995310783,best_val_loss
742,10.0,30.0,6.69116836176,kin8nm,1.0,baselineplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.819170117378,best_val_loss
743,10.0,21.0,41.9083984375,kin8nm,2.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.908298969269,best_val_loss
744,10.0,6.0,21.3516272568,kin8nm,3.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.290652871132,best_val_loss
745,10.0,60.0,212.154915563,kin8nm,4.0,baselineplus,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.137817665935,best_val_loss
746,10.0,95.0,275.264000721,kin8nm,4.0,baselineplus,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.141490504146,best_val_loss
747,10.0,8.0,59.6372155166,kin8nm,3.0,baselineplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.365101397038,best_val_loss
748,10.0,14.0,26.2396398033,kin8nm,2.0,baselineplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.58944940567,best_val_loss
749,10.0,22.0,29.6920648342,kin8nm,1.0,baselineplus,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,1.4968546629,best_val_loss
750,10.0,7.0,7.30547023866,kin8nm,1.0,baselineplus,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.319328993559,best_val_loss
751,10.0,4.0,141961.033791,kin8nm,6.0,baselineplus,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.61630356312,best_val_loss
752,10.0,7.0,21.3197231386,kin8nm,2.0,baselineplus,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.390918821096,best_val_loss
753,10.0,4.0,2151934.47694,kin8nm,7.0,baselineplus,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,3.57568597794,best_val_loss
754,10.0,5.0,49.350110161,kin8nm,2.0,baselineplus,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.870016217232,best_val_loss
755,,,,kin8nm,,baselineplus,20,,,,,,1.0,,best_val_loss
756,100.0,124.0,10.1065848002,kin8nm,6.0,planarflow,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.270661771297,best_val_loss
757,10.0,44.0,8.13794801293,kin8nm,3.0,planarflow,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.179977342486,best_val_loss
758,10.0,28.0,5.75216630145,kin8nm,1.0,planarflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,1.70823383331,best_val_loss
759,10.0,35.0,4.07270850205,kin8nm,2.0,planarflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.305033802986,best_val_loss
760,10.0,67.0,9.52468991163,kin8nm,1.0,planarflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.288778364658,best_val_loss
761,10.0,0.0,inf,kin8nm,2.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,inf,best_val_loss
762,10.0,10.0,23.5804903356,kin8nm,3.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.307976454496,best_val_loss
763,10.0,71.0,129.390126745,kin8nm,4.0,planarflow,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.186011388898,best_val_loss
764,10.0,71.0,172.26531119,kin8nm,4.0,planarflow,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.161435335875,best_val_loss
765,10.0,14.0,65.4817445336,kin8nm,3.0,planarflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.286528885365,best_val_loss
766,10.0,46.0,13.7541108666,kin8nm,2.0,planarflow,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.18159866333,best_val_loss
767,10.0,0.0,inf,kin8nm,1.0,planarflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
768,10.0,23.0,5.24637510718,kin8nm,1.0,planarflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,1.1670498848,best_val_loss
769,10.0,18.0,58171.8396776,kin8nm,6.0,planarflow,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,3.34975886345,best_val_loss
770,10.0,9.0,16.1519952541,kin8nm,2.0,planarflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.672383368015,best_val_loss
771,10.0,2.0,959202.90404,kin8nm,7.0,planarflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,3.5443854332,best_val_loss
772,10.0,12.0,46.2918626739,kin8nm,2.0,planarflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.425413966179,best_val_loss
773,,,,kin8nm,,planarflow,20,,,,,,1.0,,best_val_loss
774,100.0,374.0,0.436565157262,kin8nm,6.0,baselinedet,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,0.102673694491,best_val_loss
775,10.0,86.0,0.484888662943,kin8nm,3.0,baselinedet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.106877267361,best_val_loss
776,10.0,54.0,0.465053502525,kin8nm,4.0,baselinedet,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.106857851148,best_val_loss
777,10.0,54.0,0.471884043624,kin8nm,7.0,baselinedet,4,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.105904594064,best_val_loss
778,10.0,54.0,0.50280110429,kin8nm,5.0,baselinedet,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.109789326787,best_val_loss
779,10.0,82.0,0.453184211545,kin8nm,5.0,baselinedet,20,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.10228857398,best_val_loss
780,10.0,88.0,0.307558199254,kin8nm,5.0,baselinedet,1,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0928490906954,best_val_loss
781,10.0,86.0,0.350719023914,kin8nm,4.0,baselinedet,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0935780704021,best_val_loss
782,10.0,16.0,0.487557276284,kin8nm,4.0,baselinedet,3,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.109074220061,best_val_loss
783,10.0,48.0,0.376280770651,kin8nm,6.0,baselinedet,4,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0989905968308,best_val_loss
784,10.0,51.0,0.370003342047,kin8nm,2.0,baselinedet,8,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,0.0975334644318,best_val_loss
785,10.0,13.0,0.80698398497,kin8nm,1.0,baselinedet,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.14826926589,best_val_loss
786,10.0,2.0,0.972282074719,kin8nm,1.0,baselinedet,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.17838473618,best_val_loss
787,10.0,41.0,1.17597358518,kin8nm,6.0,baselinedet,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.216470956802,best_val_loss
788,10.0,5.0,0.98779654154,kin8nm,2.0,baselinedet,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.178686365485,best_val_loss
789,10.0,2.0,1.15283902796,kin8nm,7.0,baselinedet,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.203664600849,best_val_loss
790,10.0,14.0,0.817999342011,kin8nm,2.0,baselinedet,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,0.153838023543,best_val_loss
791,,,,kin8nm,,baselinedet,20,,,,,,1.0,,best_val_loss
792,10.0,1.0,995.2277804,kin8nm,4.0,radialflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.841551244259,best_val_loss
793,10.0,1.0,194.829030987,kin8nm,3.0,radialflow,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,1.53013443947,best_val_loss
794,10.0,0.0,inf,kin8nm,1.0,radialflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,inf,best_val_loss
795,10.0,8.0,143563.776975,kin8nm,7.0,radialflow,4,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.25,0.870201826096,best_val_loss
796,10.0,58.0,1.60949422443,kin8nm,1.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,0.217764362693,best_val_loss
797,10.0,0.0,inf,kin8nm,2.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.25,inf,best_val_loss
798,10.0,0.0,inf,kin8nm,3.0,radialflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
799,10.0,1.0,740.412967376,kin8nm,4.0,radialflow,2,0.918582946022,rmsprop,0.00497246690821,2.81101565654e-05,0.01,0.5,1.06648695469,best_val_loss
800,10.0,0.0,inf,kin8nm,5.0,radialflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
801,10.0,0.0,inf,kin8nm,3.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
802,10.0,3.0,2.14996255059,kin8nm,2.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,0.264019727707,best_val_loss
803,10.0,0.0,inf,kin8nm,1.0,radialflow,20,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,0.5,inf,best_val_loss
804,10.0,0.0,inf,kin8nm,1.0,radialflow,1,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
805,10.0,0.0,inf,kin8nm,6.0,radialflow,2,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
806,10.0,0.0,inf,kin8nm,2.0,radialflow,3,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
807,10.0,0.0,inf,kin8nm,7.0,radialflow,4,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
808,10.0,0.0,inf,kin8nm,2.0,radialflow,8,0.972426099398,adam,0.893157953082,0.000197128658506,0.1,1.0,inf,best_val_loss
809,,,,kin8nm,,radialflow,20,,,,,,1.0,,best_val_loss
810,100.0,498.0,3.47557010651,winered,4.0,mixture,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.0266443491,best_val_loss
811,100.0,344.0,1550.83540802,winered,6.0,mixture,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.33405184746,best_val_loss
812,100.0,433.0,875.396316719,winered,6.0,mixture,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.12405741215,best_val_loss
813,100.0,476.0,224.451057053,winered,5.0,mixture,4,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.14323830605,best_val_loss
814,100.0,22.0,7917093.4125,winered,7.0,mixture,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,15.3194255829,best_val_loss
815,100.0,0.0,inf,winered,6.0,mixture,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,inf,best_val_loss
816,100.0,489.0,22375.4249146,winered,5.0,mixture,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,3.55255675316,best_val_loss
817,100.0,218.0,587389.867358,winered,6.0,mixture,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,8.77489852905,best_val_loss
818,100.0,86.0,179.008084106,winered,1.0,mixture,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,14.9547195435,best_val_loss
819,100.0,71.0,3526.2703125,winered,3.0,mixture,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,16.7100353241,best_val_loss
820,100.0,14.0,17780.1199219,winered,4.0,mixture,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,13.1940145493,best_val_loss
821,100.0,4.0,835004.416699,winered,6.0,mixture,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,11.7828397751,best_val_loss
822,100.0,611.0,4707.74255524,winered,5.0,mixture,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,2.08295845985,best_val_loss
823,100.0,196.0,79273.5811554,winered,5.0,mixture,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,7.74641418457,best_val_loss
824,100.0,360.0,2743286.30322,winered,7.0,mixture,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,6.14102697372,best_val_loss
825,100.0,234.0,1714.52120361,winered,3.0,mixture,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,8.38949489594,best_val_loss
826,100.0,5.0,965885.270288,winered,6.0,mixture,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,15.8364429474,best_val_loss
827,100.0,35.0,7022194.04238,winered,7.0,mixture,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,12.6878461838,best_val_loss
828,100.0,1096.0,5.1730846405,winered,4.0,baseline,1,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.811894536018,best_val_loss
829,100.0,666.0,3.1751001358,winered,6.0,baseline,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.957608938217,best_val_loss
830,100.0,612.0,2.78915472031,winered,6.0,baseline,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,0.893480360508,best_val_loss
831,100.0,578.0,3.20974655151,winered,5.0,baseline,4,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,1.03810739517,best_val_loss
832,100.0,495.0,1928795.41164,winered,7.0,baseline,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,5.96747112274,best_val_loss
833,100.0,291.0,592060.189752,winered,6.0,baseline,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.25,9.14313316345,best_val_loss
834,100.0,1089.0,454.034936428,winered,5.0,baseline,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.82420450449,best_val_loss
835,100.0,847.0,19483.3212194,winered,6.0,baseline,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.10258615017,best_val_loss
836,100.0,153.0,311.454431152,winered,1.0,baseline,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,10.2336215973,best_val_loss
837,100.0,0.0,inf,winered,3.0,baseline,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,inf,best_val_loss
838,100.0,965.0,108.687608147,winered,4.0,baseline,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,0.958531498909,best_val_loss
839,100.0,827.0,21628.3252653,winered,6.0,baseline,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,0.5,1.04448699951,best_val_loss
840,100.0,616.0,2614.50614967,winered,5.0,baseline,1,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.935517787933,best_val_loss
841,100.0,961.0,6.13106842041,winered,5.0,baseline,2,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.858957409859,best_val_loss
842,100.0,743.0,31045.1713938,winered,7.0,baseline,3,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.87816542387,best_val_loss
843,100.0,675.0,11.1128901482,winered,3.0,baseline,4,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.829514324665,best_val_loss
844,100.0,859.0,1184.49992599,winered,6.0,baseline,8,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,0.837084054947,best_val_loss
845,100.0,676.0,116619.570401,winered,7.0,baseline,20,0.906731016827,rmsprop,0.00427929939969,1.96323352504e-05,0.001,1.0,1.11424171925,best_val_loss
846,1.0,105.0,142.866177368,winered,1.0,planarflowdet,1,0.977156756777,adam,0.00952030623784,0.000280603668193,0.0001,0.25,16.5535697937,best_val_loss
847,100.0,813.0,2034.65567017,winered,6.0,planarflowdet,2,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,4.3983206749,best_val_loss
848,100.0,574.0,2408.66175537,winered,6.0,planarflowdet,3,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,7.95728349686,best_val_loss
849,100.0,429.0,41936.0987305,winered,5.0,planarflowdet,4,0.902803170457,adam,0.83318129892,0.000310746581844,0.01,0.25,27.4880924225,best_val_loss
