,batch_size,best_epoch,best_test_loss,best_val_loss,datasetname,minus_log_s1,model,n_normflows,opt_decay,opt_identifier,opt_momentum,opt_offset,opt_step_rate,percent,test_error_rate,test_measures,val_error_rate
143,10.0,180.0,0.333007924697,0.145770881487,boston,7.0,baselinedet,20,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,1.0,3.07913136482,best_val_loss,2.88544583321
144,100.0,522.0,243.368203677,224.052411704,boston,4.0,radialflow,1,0.809016152962,adam,4.61471782475e-05,0.000384870525734,0.01,0.25,8.42138957977,best_val_loss,9.51669692993
145,100.0,469.0,1.92538290693,1.91737501333,boston,2.0,radialflow,2,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.25,9.51483631134,best_val_loss,9.03139781952
146,100.0,567.0,108.159961754,79.2029654805,boston,4.0,radialflow,3,0.954872181076,adam,0.000524172108033,0.000202032192523,0.01,0.25,7.66336536407,best_val_loss,8.72099494934
147,10.0,716.0,3.6051665892,2.87482204799,boston,1.0,radialflow,4,0.843650242283,adam,9.46773299684e-05,0.000322101694204,0.01,0.25,7.54193401337,best_val_loss,6.84211444855
148,100.0,400.0,2.24562980769,2.15187000104,boston,2.0,radialflow,8,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.25,7.18436908722,best_val_loss,8.6791229248
149,10.0,0.0,inf,inf,boston,2.0,radialflow,20,0.988043649847,adam,0.0032993825343,0.00033191459417,0.001,0.25,inf,best_val_loss,inf
150,100.0,341.0,2.47720137671,2.4436418494,boston,1.0,radialflow,1,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.5,6.79956102371,best_val_loss,6.42107343674
151,100.0,247.0,4.75882413496,6.27181550883,boston,3.0,radialflow,2,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.5,7.81026124954,best_val_loss,9.04865455627
152,100.0,239.0,79.9917846435,46.082450004,boston,4.0,radialflow,3,0.954872181076,adam,0.000524172108033,0.000202032192523,0.01,0.5,9.89348697662,best_val_loss,8.05835819244
153,10.0,730.0,3.06437715946,3.02829796668,boston,1.0,radialflow,4,0.988043649847,adam,0.0032993825343,0.00033191459417,0.001,0.5,7.4273223877,best_val_loss,8.71376228333
154,100.0,332.0,3.8998225832,4.02518551661,boston,4.0,radialflow,8,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.5,7.84070062637,best_val_loss,9.29483604431
155,100.0,0.0,inf,inf,boston,2.0,radialflow,20,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,0.5,inf,best_val_loss,inf
156,100.0,416.0,6.51960692667,5.64156268727,boston,2.0,radialflow,1,0.809016152962,adam,4.61471782475e-05,0.000384870525734,0.01,1.0,9.45751094818,best_val_loss,9.90912628174
157,100.0,241.0,2.70524768387,2.8212794523,boston,2.0,radialflow,2,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,1.0,3.74921178818,best_val_loss,4.21479225159
158,100.0,521.0,13.4657721032,10.4321742912,boston,2.0,radialflow,3,0.809016152962,adam,4.61471782475e-05,0.000384870525734,0.01,1.0,4.78518009186,best_val_loss,5.27477645874
159,100.0,130.0,17.1562454762,13.5008097955,boston,3.0,radialflow,4,0.809016152962,adam,4.61471782475e-05,0.000384870525734,0.01,1.0,12.4578437805,best_val_loss,11.9877033234
160,100.0,233.0,4.61201767381,4.20473540127,boston,1.0,radialflow,8,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,1.0,3.90297651291,best_val_loss,3.83015179634
161,100.0,0.0,inf,inf,boston,3.0,radialflow,20,0.953535830124,rmsprop,0.00662559384668,1.5814931372e-05,0.01,1.0,inf,best_val_loss,inf
162,10.0,302.0,1.86970549648,1.74562176667,concrete,2.0,mixture,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,13.483590126,best_val_loss,10.8045806885
163,10.0,314.0,15.7134430524,57.099359984,concrete,5.0,mixture,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,18.9883079529,best_val_loss,14.6494693756
164,10.0,259.0,3.65648302986,2.75727964558,concrete,2.0,mixture,3,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,15.1504669189,best_val_loss,12.4603023529
165,10.0,130.0,299.336851546,415.742852543,concrete,3.0,mixture,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,56.4443855286,best_val_loss,58.3863601685
166,100.0,236.0,244.10196071,124.615018674,concrete,2.0,mixture,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,108.342536926,best_val_loss,116.486328125
167,10.0,313.0,29.6439419348,16.5103696324,concrete,1.0,mixture,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,99.6214675903,best_val_loss,104.650230408
168,10.0,179.0,5.74968460231,2.65474670848,concrete,2.0,mixture,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,10.853302002,best_val_loss,8.62346172333
169,10.0,236.0,3.60570377979,2.55257380222,concrete,1.0,mixture,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,10.3985052109,best_val_loss,8.5732049942
170,100.0,414.0,2.64217880397,2.08117700392,concrete,1.0,mixture,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,19.5389156342,best_val_loss,16.3878250122
171,10.0,273.0,1837.59450761,291.658425717,concrete,5.0,mixture,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,18.8590354919,best_val_loss,14.1662988663
172,10.0,359.0,16.9190661977,12.0798434733,concrete,3.0,mixture,8,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,11.7294101715,best_val_loss,9.48802089691
173,100.0,284.0,16.4530272252,14.7332030812,concrete,1.0,mixture,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,121.367553711,best_val_loss,116.578666687
174,10.0,236.0,21.0478179339,16.113383194,concrete,5.0,mixture,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,18.6025657654,best_val_loss,14.6408853531
175,100.0,220.0,3.68486008135,3.48014290102,concrete,4.0,mixture,2,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,19.4060401917,best_val_loss,14.2750873566
176,100.0,256.0,4.93225912446,2.14719240469,concrete,1.0,mixture,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,14.2679128647,best_val_loss,11.2501497269
177,10.0,204.0,4.26632601544,3.73792679763,concrete,1.0,mixture,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,8.81857299805,best_val_loss,6.68290805817
178,10.0,455.0,16.6571081958,8.00325050491,concrete,1.0,mixture,8,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,18.665599823,best_val_loss,17.8865337372
179,100.0,48.0,142.500126811,217.521156229,concrete,2.0,mixture,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,150.913284302,best_val_loss,152.054992676
180,10.0,242.0,2.31745621765,1.7833921371,concrete,2.0,baseline,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,11.9094667435,best_val_loss,10.6299057007
181,10.0,240.0,5.75863514132,5.19202267226,concrete,5.0,baseline,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,18.4334392548,best_val_loss,15.8494997025
182,100.0,436.0,2.16010810334,1.62535497194,concrete,2.0,baseline,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,15.1525726318,best_val_loss,12.0115776062
183,10.0,255.0,2.16882487177,1.80365463312,concrete,3.0,baseline,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,18.8758811951,best_val_loss,14.8004264832
184,10.0,955.0,1.85768601501,1.5758634998,concrete,4.0,baseline,8,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.25,19.5996952057,best_val_loss,14.2844495773
185,10.0,230.0,1.82536175182,1.83267810781,concrete,1.0,baseline,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,12.3224334717,best_val_loss,10.7702722549
186,10.0,156.0,3.18908009946,2.8176800991,concrete,2.0,baseline,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,9.38620758057,best_val_loss,6.74079418182
187,100.0,275.0,2.27143015445,2.17501199374,concrete,1.0,baseline,2,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,13.8209238052,best_val_loss,10.6919460297
188,10.0,693.0,2.68743748341,1.73255551246,concrete,4.0,baseline,3,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.5,19.1371498108,best_val_loss,15.2862291336
189,10.0,701.0,2.0082812263,1.6433316576,concrete,4.0,baseline,4,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.5,18.2053890228,best_val_loss,14.6441965103
190,100.0,164.0,3.23654352577,2.49514726755,concrete,4.0,baseline,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,18.3068714142,best_val_loss,14.8332443237
191,100.0,262.0,2.21051869809,1.94302975234,concrete,1.0,baseline,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,13.9147520065,best_val_loss,10.8724460602
192,10.0,559.0,4.19558493605,3.02416314019,concrete,5.0,baseline,1,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,19.0340671539,best_val_loss,15.215675354
193,100.0,175.0,2.76615890947,2.85453449099,concrete,4.0,baseline,2,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,18.9739551544,best_val_loss,14.7525453568
194,100.0,120.0,2.63385246795,2.5000972406,concrete,1.0,baseline,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,14.1603975296,best_val_loss,10.2661056519
195,10.0,142.0,4.24004408457,4.23019097441,concrete,1.0,baseline,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,7.31844329834,best_val_loss,6.29659795761
196,10.0,403.0,2.95263538546,2.90867324884,concrete,1.0,baseline,8,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,8.74631690979,best_val_loss,6.29090452194
197,100.0,118.0,3.12026599773,2.61633716433,concrete,2.0,baseline,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,11.0616292953,best_val_loss,8.22896957397
198,10.0,251.0,1.54733424511,1.26318695725,concrete,2.0,planarflowdet,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,8.88837337494,best_val_loss,7.66252279282
199,10.0,202.0,30.0308026064,7.09313335897,concrete,5.0,planarflowdet,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,15.5508346558,best_val_loss,14.2009067535
200,100.0,384.0,2.21398110992,3.43758148959,concrete,2.0,planarflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,79.9087524414,best_val_loss,83.9580001831
201,10.0,272.0,2.49568131826,2.07517967087,concrete,3.0,planarflowdet,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,21.4372730255,best_val_loss,16.2845611572
202,10.0,299.0,2.11681684476,1.99240689295,concrete,3.0,planarflowdet,8,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,14.7038345337,best_val_loss,13.306807518
203,10.0,384.0,2.68947890198,7.30823407464,concrete,1.0,planarflowdet,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,234.376220703,best_val_loss,290.239257812
204,10.0,198.0,1.4906608063,1.3071696237,concrete,2.0,planarflowdet,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,6.96100616455,best_val_loss,6.09420490265
205,10.0,237.0,1.31676172053,1.15547941748,concrete,1.0,planarflowdet,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,10.4960842133,best_val_loss,6.5784869194
206,100.0,371.0,1.58624830524,1.44295127076,concrete,1.0,planarflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,16.5613059998,best_val_loss,14.3654937744
207,10.0,214.0,8.58494641943,9.42375221389,concrete,5.0,planarflowdet,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,14.2220630646,best_val_loss,16.6106491089
208,10.0,216.0,2.69065856934,2.77283693813,concrete,3.0,planarflowdet,8,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,25.5217018127,best_val_loss,25.7318401337
209,100.0,345.0,2.41265824698,2.37797901878,concrete,1.0,planarflowdet,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,1011.65496826,best_val_loss,903.357299805
210,10.0,496.0,3.93041569978,2.93707785384,concrete,5.0,planarflowdet,1,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,8.31240940094,best_val_loss,7.48244953156
211,10.0,193.0,1.90405062333,1.27114319203,concrete,2.0,planarflowdet,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,6.79616308212,best_val_loss,5.68022155762
212,100.0,197.0,1.37410602755,1.18330369628,concrete,1.0,planarflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,15.9259967804,best_val_loss,17.0290470123
213,10.0,185.0,2.43345656904,2.60188629807,concrete,1.0,planarflowdet,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,8.55753993988,best_val_loss,7.53171539307
214,100.0,160.0,29.4849423899,24.910428283,concrete,6.0,planarflowdet,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,49.1348190308,best_val_loss,44.4697723389
215,10.0,253.0,2.96257056079,2.21424307874,concrete,3.0,planarflowdet,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,11.0068941116,best_val_loss,10.2218570709
216,100.0,193.0,2.18507829685,2.33616375667,concrete,5.0,baselinedetplus,1,0.957318230759,rmsprop,0.955480723872,1.01791199709e-05,0.0001,0.25,30.3589763641,best_val_loss,32.2385520935
217,10.0,14.0,2.67986467973,3.32281100365,concrete,5.0,baselinedetplus,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,49.9357528687,best_val_loss,63.476726532
218,100.0,111.0,2.72813993287,2.93467564737,concrete,2.0,baselinedetplus,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,58.6560821533,best_val_loss,67.2853317261
219,10.0,211.0,2.75498503157,3.02982551821,concrete,6.0,baselinedetplus,4,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.25,56.8667411804,best_val_loss,62.915435791
220,100.0,163.0,3.94171201836,4.55673447476,concrete,1.0,baselinedetplus,8,0.957318230759,rmsprop,0.955480723872,1.01791199709e-05,0.0001,0.25,69.8662948608,best_val_loss,75.9611740112
221,10.0,99.0,3.56731022214,4.34228023406,concrete,1.0,baselinedetplus,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,116.016914368,best_val_loss,149.6355896
222,100.0,104.0,1.96500863381,1.76812022219,concrete,6.0,baselinedetplus,1,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,29.973072052,best_val_loss,25.0880470276
223,10.0,15.0,2.05046363016,2.04922304871,concrete,1.0,baselinedetplus,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,31.2514209747,best_val_loss,31.5750274658
224,100.0,108.0,2.64061670396,2.26395014281,concrete,1.0,baselinedetplus,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,55.4049987793,best_val_loss,43.0000457764
225,100.0,54.0,2.69943859508,2.40797965757,concrete,7.0,baselinedetplus,4,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,61.0597114563,best_val_loss,46.9610519409
226,10.0,33.0,2.86406581842,2.76686211043,concrete,3.0,baselinedetplus,8,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,62.4026985168,best_val_loss,58.7048225403
227,10.0,56.0,3.69834796202,3.26187626008,concrete,3.0,baselinedetplus,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,130.789123535,best_val_loss,106.59538269
228,10.0,99.0,1.58680028823,1.44804792507,concrete,5.0,baselinedetplus,1,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,20.5813903809,best_val_loss,18.728471756
229,10.0,86.0,1.8388695578,1.38723246257,concrete,2.0,baselinedetplus,2,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,24.3830776215,best_val_loss,17.3627853394
230,10.0,19.0,2.7140748848,2.22659334572,concrete,1.0,baselinedetplus,3,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,37.7708778381,best_val_loss,30.3720302582
231,10.0,13.0,2.21706768147,1.94862004762,concrete,1.0,baselinedetplus,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,32.1676139832,best_val_loss,27.8310184479
232,10.0,51.0,2.65638540323,2.13338757587,concrete,6.0,baselinedetplus,8,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,51.8035697937,best_val_loss,37.1810493469
233,10.0,44.0,3.02017685974,3.0378683767,concrete,3.0,baselinedetplus,20,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,87.4110412598,best_val_loss,87.1406478882
234,10.0,192.0,1.39560521691,1.60817168861,concrete,2.0,radialflowdet,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,8.25605201721,best_val_loss,8.38482666016
235,10.0,228.0,24.3703068113,35.9584960938,concrete,5.0,radialflowdet,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,10.7867507935,best_val_loss,14.1040000916
236,100.0,383.0,1.7253724626,1.13975120189,concrete,2.0,radialflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,8.16831874847,best_val_loss,6.72489309311
237,100.0,371.0,3.43683527974,3.53540476591,concrete,4.0,radialflowdet,4,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,8.31540870667,best_val_loss,8.1339969635
238,100.0,318.0,2.08660266469,1.60664066875,concrete,2.0,radialflowdet,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,8.70052146912,best_val_loss,8.16771602631
239,100.0,0.0,inf,10503351.4301,concrete,7.0,radialflowdet,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,inf,best_val_loss,inf
240,10.0,169.0,2.02788832581,1.04743027773,concrete,2.0,radialflowdet,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.5,6.9293847084,best_val_loss,5.6811914444
241,100.0,245.0,0.668480845331,0.308533897537,concrete,1.0,radialflowdet,2,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,6.47083234787,best_val_loss,5.06605863571
242,100.0,237.0,0.800535553867,0.400313606399,concrete,1.0,radialflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,6.77407407761,best_val_loss,5.8088145256
243,10.0,659.0,2.42942291556,1.37511873416,concrete,4.0,radialflowdet,4,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.5,6.84629917145,best_val_loss,5.67189073563
244,100.0,209.0,2.62205564629,1.68722979911,concrete,4.0,radialflowdet,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,7.05422639847,best_val_loss,5.88844823837
245,100.0,0.0,inf,6784.2640919,concrete,1.0,radialflowdet,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.5,inf,best_val_loss,inf
246,10.0,507.0,2.63287309073,1.96549092911,concrete,5.0,radialflowdet,1,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,6.5911693573,best_val_loss,4.80136108398
247,10.0,409.0,1.66563363677,0.806993956207,concrete,2.0,radialflowdet,2,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,1.0,5.94373416901,best_val_loss,5.67950725555
248,100.0,153.0,0.833426836625,0.289646244391,concrete,1.0,radialflowdet,3,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,6.45259428024,best_val_loss,4.87921476364
249,10.0,211.0,1.16843473564,0.890248643882,concrete,1.0,radialflowdet,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,1.0,5.89313983917,best_val_loss,5.4758849144
250,100.0,146.0,31.8760311534,33.0047726238,concrete,6.0,radialflowdet,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,6.70548057556,best_val_loss,5.85244369507
251,100.0,0.0,inf,52055.8925571,concrete,2.0,radialflowdet,20,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,1.0,inf,best_val_loss,inf
252,10.0,279.0,2.47669523665,2.32713369828,concrete,2.0,baselineplus,1,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,15.0267705917,best_val_loss,12.560344696
253,10.0,282.0,22.023446833,21.9389101254,concrete,5.0,baselineplus,2,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,18.6931400299,best_val_loss,14.9054737091
254,10.0,1153.0,2.4274943824,1.84730537989,concrete,2.0,baselineplus,3,0.9571221857,adam,0.000989787180952,0.000180066970598,0.001,0.25,19.4105110168,best_val_loss,14.7460422516
255,10.0,286.0,7.37219697526,6.92598007913,concrete,3.0,baselineplus,4,0.912909685765,rmsprop,0.973447443509,2.81618140033e-05,0.0001,0.25,18.5700359344,best_val_loss,14.8476877213
256,100.0,690.0,6.28208908525,6.11879645454,concrete,2.0,baselineplus,8,0.904882497394,rmsprop,0.00664346881683,1.0534947547e-05,0.01,0.25,23.142490387,best_val_loss,18.3096961975
